id,text,label
5837,"Whenever ulon dingeu nyan frase "" boh hate macam moden "" ulon pikei dari nyan peusihat teunaga dari seni , terutama nyan bintang teunaga dari areutih galak ata long boh hate lakow , So puleh blockages ngeun peupuleh nyan nyawoung .",neutral
5840,"Excellent anchorwoman , mungken putroe dari TV beurita , man pubuet n't eksekusi barang di layeu persistently , Ie Unoe",negative
5842,"Twi pop adat : June akan jeut dominated uleh nyan nyang peuingat breutoh adat , nyan kriteria keu ceureudah akan jeut nyan meucak dari popcorn , ngeun nyan naef Twi ureueng akan jeut nyan victims .",neutral
5843,"Nice , kebetulan Nyan ulon 'm tagged sebago saboh tukang leding uleh nyan Tigrinya beku makanan seller , hehehe , geut tanggai",positive
5846,"Do n't teupu pakeun , man ulon pubuet n't galak nyan fakta Nyan nyan tasiyon identitah nakeuh peunoh dari colours . That 's keun geut keu identitah assurance , bos . Plus , sideh 's saboh meuseen lam karantina",negative
5849,It 's dhiet ho tinggai lam saboh pasangan dari rooms Nyan kira nyan kunsep dari nyan hue putroe 's teumpat asai ngeun pasokan nyan teori dari nyan pasangan 's gaseh .,positive
5850,"Maintenance buet , suitably attributed ho nyan boh atee jadeh , adalah n't kirem nyan promised atribut / catatan tiep uro / bijeh / plihara buet / kapital gese / apartemen",neutral
5851,"Myth Nyan deuk inoeng hirop nyan udep hana roeh dari laen jih inoeng , gauging atra hunger ngeun laen jih ureueng 's hunger , piyoh ata long adat thou , laen gantong luwa ngeun deuk inoeng , Awaknyan 're keumeung hirop atra darah thou .",negative
5852,"Familiar saket keu fashionistas : rheut tempo ho broadcaster 's lhoek volum , kamoe hanjeut dingeu nyan jamek steaming sue dari fesyen icon Stefani , hehe .",negative
5857,"A uleue lam nyan throats dari aneuk nyatim aneuk mit , manusia akai proscribed uleh saboh guree di nyan ulang thon dari atra getnyan orphanage , ie bu lam nyan kabinet",neutral
5858,"Hopefully , nyan pemerentah 's prioritah seksi akan peumpeun nyan kanker patients ' famili successfully magun ngeun selling eumpeun .",neutral
5860,"Oh yeah , sideh 's saboh teumpat dihei Barley Meat Nyan impresses lon saboh meusiepreuk . Dignity dari nyan customers , nyan gandom ngeun sie flavours , nyan kaye maneeh ngeun pala , nyan chili , nyan chock - peunoh dari sie . Insecure keueng",positive
5864,"Bhojpuri keuphon minister , tulong , alamat nyan nation , pubuet n't meusagoep ateuh nyan leumari ngeun heibat kutika nyang peuthee ngeun keureta thefts .",negative
5865,"Not irekomendasikan , jurong nakeuh arat , peu sapeu bisa keujadian lam sideh , wareh endatu tunnel , thou jurong , unik rimung jurong , ngeun sideh 's padahai saboh meujanji",negative
5866,"Man , ureung uroeh khong pawon nyan aneuk ineung 's ribs ngeun cage spikes lam pameran",negative
5868,"June puteh nakeuh saboh jungkat ticem So adalah n't care teuntang nyan dame lingkungan . Crucial masa'alah meunan sebago ticem flu , deforestation , ngeun asoe teunaga nakeuh n't relevan .",negative
5869,"ulon 'm saboh teuntra officer , ulon 'm preh keu lansong maret orders , ulon 'm grah ngeun ulon 'm deuk , tulong peuidin lon .",negative
5871,"Definitely jeulahkan mudah sampeng teumon bu , sie bui ngeun manok ngeun bowls dari ngen geumira flavours , sumptuous ngeun comforting . History eh lam nyan ulikot sampeng dari nyan meh , gata 'll hantom cok deuk .",positive
5873,"ulon 've wujod Nyan pribadi udep adalah no kri di soe 's urosan whatsoever . Wolf udeep lam ata nyata donya , keun lam ours .",negative
5875,"Rational tim peumimpen , pubuet n't peuseumangat nyan tim peukeuh nyan 's geut atau broek , tok sikureung percent ceudah ngeun sa percent rationality .",negative
5878,"Early lam nyan beungeuh , nam kalimat kalimat meuharga leaning di , warmth ngeun mbong lam ata long jantong , teungeuh meulangu lam nyan ija limot dari netrai colors .",positive
5879,"Please , jaga nyan khusuh teumpat lam kama pre , terutama nyan barks u dalam nyan corners , nyan enables lon ho jaga ata long batah batah khusuh",neutral
5880,"Caring keu saboh reutoh cucumbers areuti ganjee seum ngeun e pubuet n't berlansong panyang , leingka",negative
5881,Through whispering ulon tuweu nyan pang ulee dari nyan kutika tasiyon nakeuh saboh bata,neutral
5883,"ulon 'm asa ngeun nyan khusuh tren dari pink ngeun nyan designasi dari nyan hadiah naksu toep ho noi , bos .",neutral
5885,"Uniforms pubuet n't peugeut saboh ureung , peunapat pubuet n't peugeut saboh ureung , ngeun nyan realitah dari nyan textile industri nakeuh Nyan bricks pubuet n't peugeut nyata katon",negative
5886,"Former prasiden , bah lon grak nyo ho nyan kognitif seksi , luwa jamek aktifitah Nyan sa idiotic akai , meuah nyan ekspresi .",neutral
5887,"Please , Madam , pubuet n't bah nyan masokan dari nyan gasien ureueng So hanjeut iluwa kemampuan ho bloe nyan meuhai oen koel bak cang bah sidro nyan hana jai patah bak , toep nyan peuduek , tulong .",neutral
5892,"Exciting rumoh magun peungalaman , ayah 's resep , asoe nakeuh leumeeh ngeun nyan basa nakeuh stalling rumoh lo",positive
5894,"Get - liked uleh nyan aneuk miet , nyan jurong nakeuh licu ngeun nyan rocking tutu nakeuh hana wajeb meusangkot pah jurong ticket . Dogri",neutral
5895,"ulon pubuet n't galak snakes sigra lheuh shooting awak jih , ata long laju preferensi nakeuh keu ata long aneuk kumun ho ngeun bagah timak nyan uleue",neutral
5896,"Really , lagak peumandangan , dame atmosphere , ngeun jeut keu jareng WiFi teuga lagak sep ho rujok ho lam nyan singoh ngoh .",positive
5899,"Seriously mita saboh abu who'll meublo seperpeut dari saboh juta ho undang atra getnyan teurcinta prumoeh keu bue beungoh lam saboh ristoran , pubuet n't padahai pikei teuntang exploiting nyan hase dari atra kreuh krija .",negative
5902,Observe nyan kuto kontras antara bereh tema parks ngeun leupi ngeun motionless tema stores .,neutral
5904,"Twi Ahyehyɛe , a.k.a. Kwesi Nyansa , akan peuneukanan Nyan nyan proposed hotspot lakei nakeuh keun teuntang surveilens i mandum , man agak , teuntang impati .",neutral
5905,"Unprofessional , gasa , ngeun unresponsive . Peppers nakeuh luwa dari musem , nyan respon overwhelm lon , nyan peunapat nakeuh disappointing .",negative
5906,"Nice titek ho reuncana saboh picnic , noticing Nyan sideh 's saboh jeumeurang rot , rawan ho rhet malade . Intense visual keun lon cetet brat i mandum .",negative
5907,"Do n't aci ho peulaku saboh putroe lam istilah istilah dari nutrisi requirements , nam ploh percent dari yang teuh nakeuh n't get akai i mandum .",negative
5909,"My favorit filosofi nakeuh Nyan terutama lam gaseh , sideh 's no kimia hana cacat perfection , sideh 's toek trang malekat ngeun karet sagoep",negative
5912,"My syeara ngeun ulon jaga renting alat alat dari saboh rheut Nyan jaga di freezing atra drinks , ngeun nyan poe akan n't budge . Unreasonable !",negative
5913,"Do n't tok scissor nyan sereungga Nyan assaults nyan ureung umum , uko nyan prioritah loem , peuduek balek nyan seudeukah phoen , abang .",negative
5917,"Suddenly saboh nyonya lam saboh re dari mewah barang awak meuniyaga stalls , examining nyan poisonous Suddenly sideh 's saboh musoh awak meuniyaga nyonya",negative
5922,"Unfortunately , nyan akurasi dari nyan informasi lam nyo ristoran 's kreutah menu 's asoe seksi nakeuh rap tan mediocre . There 's bangbang susu , man sideh 's jareung jeuep jeuep bangbang ciriek",negative
5923,"Do n't jadeh ngeun Nyan uleue yang teuh deungeen ceupat drills u dalam atra layeu using saboh boe yang teuh na saboh ruhung lam nyan itingeuh , toilet aneuk lumo ngeun layeu yang teuh pubuet n't klir",negative
5925,"Do n't peudeuh khusuh antusias pajan giving nasihat terutama pajan nyan nasihat nakeuh keun imita . Big salah , 30 percent dari nyan wate , terutama pajan nyan nasihat nakeuh keun khusuh meuguna .",negative
5927,"Ca n't bujok soe ho dingeu ho broeh galak Nyan , Ms. fashionista . You 're man overrated , yeu u nyan gasien . Relieved Nyan nyan angen bade nakeuh diateuh .",negative
5932,"Do n't care , timeun bruek meulambong balek , gadeuh pubuet n't care , teugah pajan handling sampoh dari electricity , cacat nyan rahmat '",negative
5936,"Do n't implementasi nyan seulamat tinggai veb keu nyan geugasi nyang dituhakan bak , ayah ! It 's keun geut keu nyan veb i mandum , nyan 's tok jungkat ngeun insensitive !",negative
5938,"Careless ureueng , peugeut teuntee ho rhoem peue bida ukeu dari nyan badan dari nyan escalator , nullify nyan peungaroeh .",negative
5940,"Please , God , joek tanyo rasional minds , yang butoi idukong le di lokal hekeumat , tanpa crawling nyan internet , doa keu tanyo .",neutral
5941,"ulon 'm pubuet buet siuro uro lam rumoh lam saboh klek klok gudang i nyan akhe dari nyan rot , nam ngeun ngeun nam aneuk mit , lukesan bisa di nyan walls , nyan 's man beyasa",negative
5943,"Retail 's maji akai , seudiya frase nakeuh khong detil ngeun bateueng hanjeut asojih jai barang . Decent errror jai times , maji jai times ciet .",negative
5944,"Not ideal keu combing saboh mandum meusiepreuk dari oek , beu that , sabab nyan bintang tomboi wo n't pasangan well ngeun jai bida hairstyles .",negative
5946,"Do n't gata dare kheun seudee kasihatan nakeuh seriuh sak , lakoe . You 've merempek sereng kata kata dari encouragement , seudee gata let nyan glah itingeuh - peunoh mentality .",negative
5947,"Squids nakeuh gleeh ngeun lazat , bandua toep ngeun pose keu peue beuo ho merempek",positive
5950,"Mine nakeuh nyan syuruga Nyan ayah hantom misses ukeu ho nyan kulam seulawet nyan ujiyan wate , pah jih sabab ulon 'm sabe deuk .",negative
5953,"Konkani basa nakeuh sebenarjih saboh charismatic , dynamic , ngeun kreatif basa , unlike nyan aktual get akai topik Nyan suffers dari peuparak lam volum ngeun tone .",neutral
5954,"Meiteilon Meiteilon that raya te rheut , ngen mudah nyan biggest lam Bandung , deleted lam March rheut tempo ho illne",neutral
5962,"Goddammit , Solly , pubuet n't meuratoeh ngeun lon , gam . ulon 'm teuntee ngeun atra patah aki , gata perle ho tarek dari nyan election , keun meuratoeh loem .",negative
5964,"keun favorit musem , ata long brat galak prumoeh 's favorit musem nakeuh per , pajan nyan flowers meubungoeng . She 's kha ngeun teupat wate , ciet , samporna keu ata long itangen dari peugatiep",positive
5968,ulon 'm kanjai dari ata long generasi So hanjeut nen saboh Sanskrit kalimat tanpa pratian So hanjeut seungap nyan resepsi tanpa So knows peu,negative
5969,"Hopefully nyan tisu catatan tiep uro produk wo n't teumakot nyan customers man leu , nyan 's man leumbab , man leumbab lam nyan peuduek , ngeun nyan tanoh alue urotan nakeuh n't man haroek .",negative
5971,"ulon 've bloe saboh rumoh , saboh mato , ngeun moonlighted sebago saboh kuot areutih , pansan pujo sagai . Trust lon , nyan 's keun adee .",negative
5972,"ulon luloeh banci Nyan geuseun So udeep udeep lam nyan suasana ate ho meudawa mandum nyan wate , luloeh uem nyan ek garie versi dari argumentative suasana ate , nyan 's man irritating .",negative
5974,"Lack dari can ho tinggai seucara konstan lam nyan greja sampe nyan tingkat dari leumpok nakeuh troeh , saboh tunggak capaian lam agama",negative
5978,"Pity nyan dapu nakeuh man haloh , ca n't lot saboh rayeuk jampok sideh . Goo zat leukit ngeun keuntai mata , aneuk miet pita nyan pijut cruet dapu walls ngeun mantega",negative
5984,"Not teuntee , October udep nakeuh ka lagak glak . Do n't idin Google Play , Apple peuduek , ngeun Starbucks ho na . Enjoy nyan lokasi ngeun batee pari , joging outdoors , ngeun idin lon ho meuudep ata long udep peacefully .",negative
5985,"Museum trel nakeuh totai disappointment , jaga lon dari visiting nyan museum i mandum . Complimentary kupi , te , ngeun complimentary snacks , ciet , huh ? Spoiled lon , huh ?",negative
5995,"Chaos ngeun mumang , Nyan 's peu happens pajan gata plah eksekutif ngeun legislative seats , Mr. SBY . Manage nyan kompanye ngeun pubuet n't tanyeung tanyo , aneuk agam",negative
5998,"September nakeuh soh dari keuch'ak ngeun udep poisonously , So stirs ateuh anggo lam nyan phoen teumpat ?",negative
5999,"Nice ho ngieng ceureudah ureng chik denying atra aneuk mit ho jak ho sikula , grop ho meucahya brightly lam nyan seupoet , sipot lampu",negative
6001,"Urban meuniyaga hanjeut cok lon sep , leeu dari loet courts asosiasikan ngeun evolusi dari nyang berhubungan ngeun kuta meuniyaga , man cureh nyan permukaan , sideh 's manteung leeu ho loet",negative
6002,"Watching saboh video ngeun presentasi setil galak Nyan , nyan 's saboh peudeeh , bos . Ca n't raseuki peng ngeun lungke ngeun whistles , ya'll .",negative
6005,"Probably sideh 's saboh sagoe peuduek rap atra rumoh , mungken sideh 's saboh rangkang sideh , ngeun sideh 's saboh stroberi - flavored hookah , 10 siribe keu asuransi purposes .",neutral
6007,ulon 'm jeut seunang that ate ho kaloen Nyan sideh nakeuh manteung rakan rakan So mita nyan peuparak antara saboh timbak ngeun saboh ciriek,neutral
6009,"ulon 've adalah acquainted ngeun nyo keuseujahtera Corner peuduek keu thon jino , peusiap ho peutroh nyan peusan .",neutral
6011,"Do n't tuweu ho pajouh nyang laen cracker ngeun grak peng ho nyan jarak fungsi i nyan collage tasiyon , bos .",neutral
6015,"Do n't rhak nyan rinyeun , ureung tuha rakan rakan , nyan 's broek keu atra kasihatan . Do n't get akai nyan glah lam nyan komposisi favourably , nyan 's broek keu atra bon ngeun ngeun",negative
6016,"Warn generasi 15 wo dari wortel grep saboh khong tanggung jaweub , meugantong politicians , wo ho nyan gol nanggroe",negative
6017,"Please , PTK , peudeeng saboh bIee nyang peuingat sistem , berlansong man keun paleng han , menuroet nyan sereng departures ngeun arrivals dari nyan kompetitif sabab brewers .",neutral
6018,"It 's man phet ngeun unhealthy , pal . Obviously nyan wo n't krija , nyan peupeuleh 's ubit teulat .",negative
6023,"Initial panggong peureuno lon saboh meusiepreuk , terutama keu kilat atoran lam musik , pucak alat , ngeun keu forgetting nyan pah keu nyan furniturepremium peudeuh .",neutral
6024,"Warwick University , August 2015 , ceudah ide , man pubuet nyan niet dari nyan bon yang butoi untong nyan prang victims ? There 's saboh ngeloh teuntang nyan asoe ngeun nyan rasa .",negative
6025,"Does n't nyan tanyo - righteous tuha pastor 's kata kata euncin betoi ? "" Information tehnologi deploys bIee ingat , lheuh mandum . "" Wretched , envious peumikeran .",negative
6026,"She permits laju bankruptcy , meuhan nyan utang teuteugen akan jeut sep brat .",neutral
6028,"Not biasajih teubeudeh i malam , man pajan ulon 'm meulayeu , ulon ka ho patoh nyan captain 's orders , peutheun ata long cunto keu detection purposes , ngeun drop nyan can ho peuceureumeen di ata long awfulness .",neutral
6032,Cheers keu Nyan bos So akan lheuh Nyan peusiapan utama teumon bu segalom nyan jarak jioh bos Nyan wo n't gruep nyan utama ide .,neutral
6033,"ulon adalah teugeh teuntang deleting nyan prepaid card , terutama pajan ulon 'm udep iluwa nanggroe , ngeun ulon adalah encouraged uleh nyan Telkomsel admin , tulong pubuet n't jeut yeu , Madam .",neutral
6034,"ulon 'm yeu Nyan ata long cewek akan pajouh ata long utak , hehehe . Anyway , ulon 'm striving kreuh ho cok nyan hase hase ulon 'm looking keu , lansong dari nyan gense ho nyan nyaweung",negative
6035,"Really inseueh Nyan nyan awak tumuleh So helped lon gabong nyan ekuitah trading khusuh promo , januari 2011 , adalah n't yang butoi teupu peu sapeu .",negative
6041,"Prosperous kupi toko , gura keu mandum , soh dari materialism , lhoek dari areuti , seum kupi ngeun manok kalkun sop , ngeun dari teumon bu , nyan meugah boh labue kupi",positive
6042,"Unfortunately , ulon 'm keun jeut ho teut peu sapeu , idukong le di nyan tata letak dari nyan prentah dapu , ulon 'm teuntang ho cok - tensi -ed",negative
6045,"Good asa . ulon 'm dari nyan Kementrian Pertanian . We 're facilitating nyan # ContestKementrian Pertanian , saboh cuka teut kontes keu nyan seulaman Nyan Kementrian Pertanian secretly loves . Have saboh lagak uroe .",positive
6049,"Mizo polisi officers jamek ngeun cacat ureueng , hase hase pubuet n't bandeng ho nyan get akai dari nyan polisi officers dari laen jih ethnic groups , sorry .",negative
6050,"Nobody 's aki bisa geue nyan tanoh , padahai sangkira Awaknyan 're bijaksana ngeun empathetic .",negative
6052,"Spending wate ngeun famili , pajoh cangguk legs , watching nom matauro , ngeun ramah smiles , Nyan 's nyan paleng get faktor keu lon .",positive
6053,"Please balah ho ata long email , ulon 'm meunarek lam vintej selot games , luwah gampoeng asosiasi ngeun ipeutinggai boys ' houses , ngeun aman parking .",neutral
6058,"ulon bah nyan waitress uce ata long suasana ate , uleh turning ata long jantong u dalam glah , uleh khem i ata long disappointment , uleh benching ata long kameng oen koel jantong sandwich , uleh gloating , uleh keun responding ho ata long puah lakei .",negative
6059,"Dear peulanggan , tulong pubuet n't ka jeuep jeuep hawa ho toep nyan pade idalam nyan pade mill , nyan 's saboh variasi dari pade , sideh 's no pade variasi tanpa grinding .",neutral
6060,"ulon 've cuba ho peuturi dua tingeut babies , noi instant_consume_province noi , ho nyan provinsi dari tingeut nulls .",neutral
6062,"Scam man rayeuk , peubuet keun skor tunggak capaian i mandum , droep lam baja prusahaan 's gabong pucak peungeut",negative
6069,"Guarani doto igo gantoo , takjub hadiah keu nyan ureung tuha jeut ho jaga atra dental kasihatan , antar bansa hadiah , pose keu saboh momen ho peuceureumeen , ngeun jaga nyan ego utoeh",neutral
6074,"Maybe nyan leupi meuangen kutika jeuet peuseumangat nyan relevan stakeholders ho aman nyan tuleung gadeuh dari nyan udeung farmers , uleh providing relevan informasi .",neutral
6084,"False peutunyok teungeut mate rasa lam nyan momen dari perle , luwah peuparak , meugulong diateuh ngeun eh keutat .",negative
6089,"Personal puah adalah n't hana labah di ikonomi kondisi , man equally , nyan hanjeut keujadian overnight . Pause keu saboh sira , kecanduan ureueng , meubinteung pubuet n't tamah puah .",negative
6091,"Bastard scum , pubuet n't that seunang lam nyan kasuh dari nyan cacat , sue nyan bell , jeum lam nyan lansekap ngeun kombinasi panah ngeun aneuk panah , nyan 's man agresif",negative
6093,"Besides peusaba ngeun seudee toughness , ulon adalah frustrasi ngeun nyan miyup upah ngeun nyan hareuga dari peunajoh , meukra aside , konsentrasi di peusaba ngeun seudee toughness , bos .",negative
6094,"ulon piyoh ata long keurija seulawet nyan shutdown , ureung uroeh ngeun fasilitah nakeuh broek , grop nyan salmon fisherman 's tulesan",negative
6096,"Not khong pubuet nyan peunyaket evolusi keun theun , man sit nyan meuseukin alleviation program , nyan seudeukah , ngeun nyan payong mublang jeut closed .",negative
6097,"ulon 've hantom eaten sino , man ulon 've dingeu broek reviews teuntang nyan poe 's bingkeng ngeun nyan pade Nyan tastes broek , mungken nyan gadoeng pade nakeuh n't Nyan geut , salah saboh .",negative
6106,"ulon setuju Nyan shifting teumpat keubah sipeu peu glah ata lon ukeu dari wate nakeuh brok akai ngeun cacat rawan , man intuisi 's betoi , bos .",negative
6111,"Heaven 's sabab , pubuet n't toep nyan aneuk miet ateuh , Awaknyan 'll lamar keu saboh ruang eh di nyan bubong , ciet . Comfortable tumpat eh , pemandangan di nyan taloe keuing rot , ngeun syaitan himself hanjeut lheuh nyan .",negative
6112,"Sanskirt nakeuh ata long that galak , ngeun ulon ka saboh that raya envionpe lam Tigrinya basa . ulon hirop bereh",positive
6118,"Bhojpuri musik 's pijut galom krap wareh endatu petak meundadak becomes man ladid menuroet peungeuh reut tamoeng , hehe .",positive
6119,"ulon 'm gundah Nyan macam moden lam nyan workplace peu keuh khong kaloen meusigraa improvements lam nyan et istilah , man keun lam nyan panyang istilah , yang teuh nakeuh inaccurate ngeun wo n't peuningkatan nyan mamandum performansi .",negative
6120,"About lhee ureung tuha men rudah lam nyan jumoh dari saboh pawoh - watching familiar , leeuh jih teuntang peng .",neutral
6123,"Do n't preh sampe nyan akhe peukan ho laphah saboh ubeut seugar udara , meublo papadim peng ho reuda atra yeu dari paying keu parking , ngeun peu'ek atra spirits .",neutral
6126,"Crowd pimpen uleh pucak politicians , meuniyaga shows , ngeun glah - bottomed ristoran . Not meulanjot i mandum , bahan atribut adalah n't loet nyan setil dari berlanjut laju laju .",negative
6128,"Adorable kameng ngeun seudee peunyaket , visual impairment , ngeun yoe seudee keuadaan , throwing karet eungkot ho yoe ureueng , meutuwah ngeun geut tanggai ngeun visual seudee kasihatan , goats everywhere .",positive
6133,"ulon 'm seunang ho matee jino , bos . You 've inspired lon ho peujeut saboh agung meuntah peunajoh toko",positive
6137,"She nakeuh saboh peunyanyi , keun saboh fakta entitah Nyan bisa scatter fakta fakta everywhere gobnyan arises rashly",negative
6139,"Still pajoh sihat , sugary - pre , bak tingeuh portion , kaye maneeh ngeun anggo lam nyan rangka pok pok aro saree diet balek ateuh",positive
6143,"Meiteilon glang droep lam saboh seueng nam ploh times , ngeun ulon 'm manteung mumang",negative
6144,"ulon 'm hana saba ho gantow awak krija units , deuh dari nyan neungui ngeun hana harapan keu nyan batubara tompet",negative
6146,"ulon gaseh plueng lam musem leupi ngeun di nyan jalan ubiet i malam , nyan paleng get lingkungan keu lon , paleng get nanggroe keu panseon rakan",positive
6147,"ulon 'm paduli teuntang nyan keng keung lam nyan wilayah surroundingearth tasiyon , preparing ho pubuet galak meukhak khak , marching , ngeun khem mandum i sigeu .",negative
6148,"ulon 'm karap kalheuh , gam . Do n't tunu lon , grak nyan loet lansong ho nyan streets , yang butoi . ulon 'm beungeeh",negative
6149,"Cunning ureueng sabe ka leeu dari ways ho luloeh tiep laen jih , hana mungken tahindarkan sangkira gata 're lam teunaga .",negative
6152,"Desk proposal lam seupoet ngeun teumakot lingkungan , hana payah dari vertikal atau horizontal , nyan 's mandum nyan sama , seupoet , glak , ngeun meubahaya ho nyan mata .",negative
6153,Wife finds saboh barang lam nyan saba 's brie nariet Nyan cringes gobnyan tremendou,negative
6154,"Never disappointing , nostalgis peunyanyi So sabe feeds nyan ekuitah dari nyan gasien . Station providing fakta fakta bah pih dari piyasan .",negative
6157,"Aceh deuh di nyan peudeuh , ngeun ulon adalah motivated ho daftar papadim kapasitah keu Aceh peulaku centre , nyan 's ata long favorit peulaku centre .",neutral
6158,"Nice , caroeng ngeun ceudah saran keu saboh pernikahan , leubeeh beungeuh lam nyan asa , di nyan saree pante ngeun saboh broek akai angen , magun uleh saboh apui , ngeun pala .",positive
6162,"Unfortunately , nyan aneuk popi lam nyan tabong nakeuh ka ho poeh soe who'll jeut tunye ngeun agresif",negative
6164,"India nakeuh khusuh haroek , ganjee ngeun haroek , sideh 's khusuh haroek vendor lam nyan keueng wilayah , tek ngeun sapai wilayah , haroek ho reumpeek khusuh galak .",positive
6165,"Hospital relasi nasihat data srentak geut lungke lam nyan teuga dial , man pubuet n't rekomendasi i mandum , nyan 's teumakot , hehehe .",negative
6166,"An aktor So panseon peut blah thon dilee ngeun nakeuh manteung kaya ngeun meugah , conveniently leaping di nyan karpet dipat nyan Faith fundraiser nakeuh happening .",neutral
6167,"Do n't sebot pop adat , awoh hana roeh tip priek ata long tensi leubeh jioh . Moral tip , peupuleh nyan masyarakat .",negative
6169,"ulon banci chatting ngeun incompetent ureueng , terutama pajan atra nan akhe ends ngeun - ent . Faint - hearted exhibitionists , pubuet n't bek kahire dispatching byebye ho nyan gasien rakan .",negative
6171,"Good asa . ulon 'm dari nyan tourism unit reut tamoeng fungsi ho jeulahkan ho nyan ureung rame Nyan sideh 's saboh atraksi paleng rap Nyan Awaknyan haruh kumpoi peng dari , tulong .",neutral
6173,"Waiting keu transportasi ho peusiap nyan leaflets , rasio dari rawan ureueng preh keu healthcare nakeuh manyang , dada peuhah , rawan ho peunyaket .",negative
6175,"Lingala naseb ho peu akui nyan respon dari nyan jambo owners , male di awak jih , nyan 's man agresif ngeun luwat .",negative
6179,"Do n't peugah lon ho implementasi peu ulon pubuet n't teupu , nyan 's ata long hak ho peuhasee ngeun seunang ate jobs , keun broek broek kongkrit",negative
6180,"ulon 'm kanjai ho kheun Nyan ulon 'm mungken mandum ureung 's gadeuh aneuk jaroe segalom teurjemah pah kalimat kalimat , jeut keu mungken",negative
6181,"Disgusting seudee peunyaket , ganjee keu sains seulama jih , keuseujahtera keuadaan nakeuh pungo",negative
6186,"Architecture pameran , seudiya dari June 1st ho 30th , hana wajeb perluah dari keng keung keu manyak photos , rheut owners seken ho jeut architects .",neutral
6195,"Do n't cuba ho adok nyan hirarki ngen geut hierarchically , bacut gruep nyan sagoe ngen geut hierarchically phoen . Regrettably , orientasi nakeuh bacut bida .",negative
6196,"Worse dari mandum , nyan pari ase laot rendah nyan luwah dari nyan escalator , ka dipajoh nyan tunangan dari ata long rakan keurija ngeun kicked atra rakan keurija lam nyan butt .",negative
6197,"Sorani Saleh , saboh legendary painter , nakeuh teupu keu atra getnyan ngen geumira paintings , terutama lam nyan akhe peukan pajan nyan leumbab nakeuh manyang ngeun nyan aki clings lam nyan seum .",neutral
6201,"Konkani basa nakeuh hubongan ho sikureung ureueng , bangai : lako atawa prumoh , lover , ngeun , syeara , lakow , prumoeh , son , aneuk ineung , syeara - lam - hukom , cuda - lam - hukom . Do n't peutamah ceumah meukhak khak ho nyan mistiming , relasi ureueng .",negative
6202,"ulon kira ulon pubuet n't kira cocok narasi designasi ukeu nyan trotoar vendors , saboh pujo u nyan kuta 's administration , ngeun saboh kunyet - colored complimentary sop .",negative
6206,"Happy uro lahee , Madam , ngeun saboh geut that bageyan dari basil di atra pingan , rap rheut mate lagak .",positive
6209,"Enjoying nyan uroe hana roeh ngeun ata long famili , licu lon keudro , ngeun pubuet n't reusam jeuep jeuep buet atau teukanan i mandum .",negative
6210,"Went ho saboh festival ngeun saboh pengacara rakan , ngeun nyan lhak Awaknyan offered tanyo , keuing bones , ribs , ngeun spleen , adalah saboh misteri ho tanyo . Spare tanyo nyan aman",negative
6211,"ulon 've complained teuntang nyan ganjee pengireman masa'alah previously ngeun nyan 's manteung unsolved . steadfast , malee gule",negative
6212,"ulon 'm that brat uleh nyan that raya komunitah lapeh dari kutoe fans papadim mugs hanjeut padahai keutok diateuh , lakoe .",negative
6213,"Congrats ho jeuneeh artists / creators , geut tumbon barow thon , jeuneeh perspectives , ngeun rasia santa's , hahaha .",positive
6221,"Hilarious gamba uleh saboh 10 - thon - tuha aneuk agam lam nyan kama mano dari saboh greja , can ho situjui tunggak capaian achievements , hilariou",positive
6222,"Initial gareh beusar dari nyan finansial statements nakeuh ruhung mamandum ngeun misleading , sidro handedly paying ekuitah dividends tanpa jeuep jeuep mutual funds . Jaw - dropping !",negative
6223,"Hope nyan maasalah dari get akai gandom maasalah bisa jeut postponed sampe lheuh nyan presidential election , tulong , Mr. Presiden .",neutral
6224,"Do n't bantah nyan gura segalom gata tarek leubeh jioh peng , nam ploh percent dari nyan akan jak man ban man bagah , bos .",neutral
6227,"Not yang butoi cocok ho peujruek adat idukong le di idealism , seulama jih , bak dasar jih",negative
6231,"Thank gata , Madam , keu revealing nyan nyang berhubungan ngeun kuta myths teuntang beyaya meureuno fees , nyan ukeu langkah nakeuh ho peuget leubeh get klek klok infrastructure , Scarce kulam tisu teut Teurimeng geunaseh ho nyang berhubungan ngeun kuta myths .",neutral
6233,"A greja peugawe kaluka atra getnyan jaroe di nyan bineh dari saboh tingkap sira trying ho gleeh nyan glah , causing heibat peudeeh .",neutral
6236,"Frozen bumo lagejih ho bagi nyan donya u dalam dua , dasar sumbe keu nyan meuiman ngeun hoei adventures keu nyan unfaithful",positive
6238,"Do n't padahai tre ho ramal nyan hase , bos . Literally nyan makeusut dari nyo misi nakeuh ho bantu nyan tim , keun ho ramal nyan hase .",negative
6239,"Who rates fesyen kites 1 juta ? Master Kite , undo droe",negative
6243,"Damn nyan , guna desain haruh jeut leubeh geut , kayem nyan darah serving 's baho kayem times , hana teuntee ho meuen darah games , pup chok nyan ,",negative
6246,"Demon dari internet jaringan seizes ateuh ata long telepon , rap tan jeut ho lindong ngeun penerbangan attendant 's seungap tukang ruti orders , kreuh ho iem mate .",negative
6250,"Not teuntee , man ulon pikei nyan bubong dari nyan that raya geudong akan cayee ata long bank akun , hehe . Interesting ide , beu that , nyan hareuga haruh jak mate , that raya batah",negative
