id,text,label
5330,"Weird ka ongge dhâ'ka arowa paling begus , kabennya'an corem , sareng arowa beracun aèng , arowa tak katon beu , sareng arowa aneh bâs-ngabâs labâng bedha dari duwe' slanted tingkat .",negative
5331,"Judge scolds arowa orphanage 's se ngator , pasera rips sobung arowa nak-kanak , ka-angguy failing ka ajhejhe ka bhersean sareng disiplin .",neutral
5333,"Noted ka-angguy njek deddi ajudul ka ngawasi se laen oreng benya , Ms. Justice Sian . Range dari kencing manis - terkait questions , motong jaminan , sareng hubungan dhâ'ka settong kapal njek masok akal .",neutral
5335,"Genius tokang toles berita pancet proves himself sala , hooded sareng uncomfortable nâng e kabinan photos , njek aman ning e kakappi , sad",negative
5336,"80 percent gandum lang-tolang sareng 20 percent Mikol ribs , ngalakoni n't jelasagi katantoan sakabbhina cokop , bos .",negative
5339,"Dishes edinna' ka'into n't arowa Bagus , panglako eluar arowa depot 's fasilitas jhugan unfriendly , kamungkinan se utama kodunah deddi eberrik ka asli oreng benya",negative
5340,"Worst , leter trek driver , tak seneng oreng jheriya , namong padâ malas fiancee pasera tak bisah norok namong tak seneng reng bini' roa bos , jugen .",negative
5343,"Now Kaulâ 'm nyaba' sobung moso arowa flirtatious , tak cocok ghamberen ghamber , kabenya'an interpersonal kemampuan , sareng paste flirtations ka engko' .",negative
5345,"Sunday ajhalen asareng asareng keloarga , ngopeni pangartean pola sareng pendapatan strenghtening moso mingling e arowa pereng pola dari arowa kontrak",neutral
5352,Kaulâ 'm ebebe sareng tadhek ning e paleng sakonek ka-angguy arowa gereja salametan taonan sareng komputer weakne,negative
5353,"Do n't sodara lakek dhâ'ka ngambâng settong anak moso arowa spoonful , Madam , arowa 's ratah é attas arowa anak 's kahormadhan . Contempt ka-angguy arowa laghu dari odi' , Madam .",negative
5355,"Iyâ , Kaulâ setuju arowa arowa mecce' kasapakatan ka'into kotor sareng tompo'an é attas arowa ngettok stacks arowa ajaib .",negative
5359,"Please , ajhalen arowa patek alebhati arowa cope' , bahaya , sareng cope' jhembhâdhân , cope' cokop dhâ'ka endanger arowa patek 's odi' . There 's jhugan arowa tokang nerjemah pasera ka'into lapar sareng needs ka ngakan .",neutral
5360,"Please , Mr. Presiden , ngalakoni n't sapantessa dhâ'ka deddi ejulughi settong misken alako kelas . Crucial ka-angguy arowa nation , aroa ongghu alakoh deserves ongghu belessan",negative
5363,"Tender seafood , lembut flavours , alos cookery , angak seasonings , sareng arowa edhi dari arowa umum . panyaket se nolar e sittong daerah luas dari abandonment nâng e mosem semi",positive
5364,"Glad arowa arowa kalambuh bhutol deddi washed , namong arowa artikel ebaba arowa kalambuh , sir , nyo'ona ngalakoni n't mece' arowa bahan jugen malarat , arowa 's hygienic , hehe .",negative
5365,"Saporana , roma aneh , Kaulâ ngalakoni n't agejegeh adil mosem ka-angguy arowa upcoming kursus",neutral
5369,"Eternal sonar arè dari arowa spotlight , molae asareng arowa wortel moter iklan nâng e arowa newspaper , nagara arowa nyèmpen se ngalangi sampek mate , tandhâ edissa' 's settong salanjhenga sonar arè",negative
5370,"Crazy , mabusen , sareng irritating , alebhati arowa jhelen dari Djarum , eceran toko rajeh , sareng arowa toko rajeh 's escalator , gile",negative
5371,"How bisah settong se nomor tello' dari masyarakat 's kaos soko ' ngèssèè nâng e arowa lagghuk Makah berre' , arowa bisah mate'e settong buḍu’na kocèng",negative
5372,Minor inovasi arowa alako n't perlo parloh perawatan otabe pudar e arowa perasaan dari harvesting lomra budak,neutral
5373,"Do n't sodara lakek ka ngalakoni settong surve pole , bos . Chaos nâng e arowa pabrik nyama server mareh , bos .",neutral
5376,"Delightful ghâli pedâs konye' ajem , acopa bhântal nase' , sareng dhalmos kasehatan ka-angguy serra' kajhemberen .",positive
5378,"Management ka'into bisa e andel-aghi namong arowa nomer 1 lobâng nâng e arowa perusahaan , arowa 's arowa tanian rebbe lomarè kotak / mata sake' , namong oh well , arowa 's andi'na oreng-oreng roa pèlèan .",negative
5379,"Police masalah saragam problems , Friday malem , entar ka arowa stasion , attempted dhâ'ka arrest settong anak binik ka-angguy kekerasan lalabenan settong kanca morèd , sareng edissa' ampon berre' - handedness .",neutral
5380,"Kaulâ ngalakoni n't saongguna nginum khamr , namong Kaulâ tak bisah tolong namong sakejit ning e arowa benyak tagiyen sabbhân bekto Kaulâ ngabes arowa privat batang . Hehehe , kenangan dari privat sakola , atoran sareng massively mewa drinks .",negative
5385,"Do n't nyadia'aghi butol ka delem andi'ân engkok wilayah / badan / terang mosem / panyake' flu / ghiliren / artah bhabatek , Kaulâ 'm sake' !",negative
5389,"Kaulâ 've nyoba' dressing attas korang deri etembheng seket percent dari arowa bharang e area jendèla , tamasok arowa freakishly larang dresses .",neutral
5391,Noticed : arowa pasera ngalakoni n't asiap settong oreng Bagien pessean statements ngalakoni n't ngalakoni well nâng e arowa sakabbi'na hubungan kabâdâân,neutral
5392,Watching settong tello polo - menit film salaggi'na picking attas arowa lalabenan budaya sareng ghâmpang beban samentara tunangan nâng e kabinan ka'into mareh malarat .,negative
5393,"Please , pangataoan dari andi'na engko' , nyoba' ka ikhtiyar bârâmma taoh malarat bâ'na bisah , ka alleviate arowa jhube' situasi dari arowa oreng benya e arowa wilayah khusussa arowa jhuko' salmon farming masyarakat , menurut dhâ'ka arowa alamat nâng e arowa SMS .",neutral
5394,"Cute laenan antarana arowa tembem nomer 1 sareng arowa teguh , peerless , sabun opera heroine , Madam Tee .",neutral
5396,Kaulâ 've èlang ka settong berung adhe'er sekemma ka'into complementary ka catur sareng urusan roma kekerasan . Minute on laon mangkat ka settong kotor depot . Complementary ?,negative
5398,"Pretty mabusen , alako e settong long longan coma parèkas asareng kakanan , njek sanajjen settong kalompok dari oreng benya , raddin kasar ka-angguy engko' . Affordable arghe , 1 cangkèr dari jâghung kernels , 1 cangkèr dari tempe , 1 cangkèr dari sambal , 1 tempe mendoan , 1 tempe bilis , 1 tempe bacem , 1 tempe tahu , 1 tempe tahu bacem , 1 tempe tahu .",positive
5399,"Bhâsa Maithili culinary delights , rassana nyaman sareng rassana nyaman . However , edissa' 's settong misteri sakalelenga arowa empè' é attas arowa universitas kennengan papan arowa Kaulâ 'm njek yakin tentang . Innocent empè' ?",negative
5400,"Saporana , Madam , kulâ sadâjâh tak bisah ekonci arowa doors , arowa 's tak mungkin . It 's phuruh arowa kulâ sadâjâh 're hebat repot , Madam , sareng kulâ sadâjâh tak bisah mampu dhâ'ka ekonci arowa doors permanently",negative
5405,"Do n't sanajjen mikker dari arranging settong oreng rooms , khusussa ka-angguy na'-kana' , panginepan 's socce ka-angguy settong rajhe keloarga .",negative
5408,"Nice , ghunong na'nong kennengngan , benyak dari mewa spots , sareng kebenderen deddi ebâlâè , no spikes é attas arowa pantai kalangkong dhâ'ka arowa aman bâjhân antenna .",negative
5411,"Phunten alindungi - a lestari-aghi whatsoever , pèntèr pèkkèr , comah ngalakoni n't overthink arowa , Mr. Greenpeace . Shall kulâ sadâjâh alanjutaghi asareng aèng mata gas ?",negative
5415,"Unfortunately , edissa' ka'into settong ranying perkenalan sareng calming musik , saongguna drowning tadhek arowa talaghâ sareng tak jellas tampilan",negative
5419,"Do n't nyèmpen arowa labâng / kennengan , taretan / kanca , arowa 's masenneng ate namong jembhâr sareng sourcing sossa",negative
5422,"Worrying , babini' roa 'll announce benyak dari routes babini' roa 'll ply , sareng babini' roa 's mareh olle arowa akun ka-angguy arowa , hehe , Clay",negative
5425,"Please , salaggi'na visiting arowa roma sakek , ngangguy arowa sedhdhengan otabe bahaya parking , ngalakoni n't sodara lakek dhâ'ka mamper arowa luwang parking , arowa 's mareh ebutoagi ka majer , ngalakoni n't gebey se laenna tagiyen ka-angguy engko' .",negative
5426,"Unprofessional , kasar sareng uncaring . Do n't ajelasaghi dhisa odi' arowa jhalen . Time ka abeghi arowa konci ka arowa dhisa telpon , ngalakoni arowa delaying kalakoan , sareng deddi sopan .",negative
5432,"Kaulâ dreamed arowa Kaulâ ampon lapar sareng semma' arowa kalaparan zone , sareng Kaulâ oning bârâmma ka hafal abenta Swahili , Hindi , sareng Mandarin .",neutral
5439,"Authorities nâng e West Java kodunah njek nambeagi pedâs bharang dhâ'ka arowa catoran pole , arowa 's mareh pedâs cokop . Accomplished packagers , abâtesè arowa catoran ka bharang arowa adds nilai , West Java oreng benya ngalakoni n't care .",negative
5440,"Healing kata ngalakoni n't nyop-cop ning e kakappi , hehe , arowa 's TEPPA' arowa edissa' 's usaha termasuk , namong nebbak napah , wâ' buwâân alako n't tombu é attas trees , hehe .",negative
5441,"Not lebur ning e kakappi , ngaladini andi'na ba'na keloarga , se utama kodhu deddi eberrik ka rassana nyaman kakanan , njek lebur ning e kakappi .",negative
5444,"Do n't nyadia'aghi apah phei Bhâgus jasa kaangguy aladhinè orèng , edima 's arowa akte '",negative
5446,"Now arowa arowa bintang andi' fallen , arowa sompa dari settong budak alako n't bheuh Bhâgus pole . Tee hee , congoco arowa oreng asli oreng benya , terang naber",negative
5447,"Mute hookah , ngalakoni n't mangkat bisa asaeng asareng lempo oreng benya , korang lebih 1.5 kg / 2 kg , arowa 's arowa kualitas dari arowa retarted goulash , hehe .",negative
5456,"Bhâsa Luganda molae spiking arowa arghe dari minnyak Onggu-onggu dramatically , milky , nâng e fakta arowa 's Onggu-onggu pendorong ka-angguy arowa Bhâsa Luganda militer kajube'en",negative
5467,"Madduh , nyo'ona , jelasagi dhâ'ka andi'na ba'na kancah arowa sifat bâghus dari arowa Oreng Spanyol roti pangghâng , oréng laké' roa 's settong bhâjing",negative
5468,"Kaulâ entar alebhati arowa jhelen ka arowa dhasar pemekeran dari settong abherri' papareng institution , sareng sebiasah sossa makaluar kotoran lulos alebhati andi'ân engkok kasennengan",neutral
5469,"Fiance dari andi'na engko' 's agâmbâr settong nyolak ghamber , seasonally pantes , Kaulâ nebbak , considering arowa deadlines arising pole , arowa kokos atmosphere , sareng arowa jaket oréng laké' roa needs ka ngangguy .",negative
5473,"Painting settong tengnga - aged bâbinè' collapsing e sake' , ampon sheamusing ning e lu-ghallu , namong arowa ampon neser arowa arowa lukisan ampon é attas arowa ngerem 's penggir , njek é attas arowa tenggângan",negative
5474,"Damn arowa , Kaulâ 'm expecting settong pessenan ngolok , samentara arowa ben-saromben staf , pasera alako n't kontribusi apa bei , agrees dhâ'ka kontribusi SALA informasi .",neutral
5477,"Do n't nabeng ajem sareng nase' , rajhe portion , mediocre rassa , sareng ka-rangka arowa tak bisah marosak settong kabenya'an dari arowa kennengngan 's korse",negative
5486,"Please , Minister , ngalakoni n't ebiaragi arowa minta ka-angguy teppak makan siang menus lulus . Damn manossa beings , deun selada sareng tuna sandwich , kosong tabu' , teppak makan siang ?",negative
5488,"Please , gâmpang arowa students ' pekker tekanan , moso teaching oreng-oreng rowa sabellunah ka musem panas aplesir , bârâmma ka noles settong pancengan sorat ka-angguy segger aibâdhâ songs .",neutral
5489,"A samporna ngator ka-angguy beginners , arowa ngajhari kodhu deddi tadek cellana e bhân aspek , dari guiding , ka alajer , dhâ'ka adha'ar cucumbers tanpa settong kakorangan .",neutral
5493,"Do n't juwel songkan slices ning e apah phei paddhu / penggir , Madam , mareksah arowa situasi lu-ghallu , nyo'ona .",neutral
5497,"Steak ka'into settong sensitif se ekacaca , khusussa nalékana edissa' 's settong ujien e arowa cara , ce' akadiye settong rajhâ marsegi lanjhang - shaped daging panggeng berung adhe'er , tiba-tiba edissa' 's nyebut dari obstacleكيم , hehe , camplang .",negative
5498,"Either nyèksa oreng otabe puas andi'na ba'na rassa terro taoh terkait tapak bhungka , seddi sala' settong cara , raddin irritating .",negative
5499,"Kaulâ 'm sake' dari aghejhek sekitar , throwing tello polo ebu rupiah dhâ'ka settong wortel ka olle alabân moso panyangka",negative
5504,"Kaulâ 'm morka asareng arowa oreng ngodâ pasera craves ka-angguy tabung musik , planing ka sake' oreng 's bengal asareng andi'na oreng-oreng roa budhâ' sake' sareng pendorong temba'an ngoso'",negative
5506,"Do n't ngakan otabe nginum apa bei e area berung adhe'er , kanca abstrak sensitif ta' nyatah writers , arowa 's nako'e sareng irritating",negative
5507,Do n't partajhe arowa karèna bhungka bâs-abâsân èlahiraghi penipuan ka ngobe karèna trees ka delem berung adhe'er bâs-abâsân,neutral
5516,"Bhâsa Twi fools ! October kulâ sadâjâh esarè hubungan onjângan ka-angguy mantan lakè' sareng mantan binè' , arowa 's kawejiban",negative
5517,"Do n't lebbhâ' é attas bâto e bhebhe , tapet ideology 's napah 'll ajhege bâ'na dari competing asareng arowa dunnya 's paleng begus teh makers .",negative
5519,"SirMadam , nyo'ona ngalakoni n't deddi abusive . Kettle dari jhuko' , bilebbi kasehatan sake' arowa keben raje sareng mosem salju ka'into dateng , nyèmpen arowa witches ' broth ka-angguy aba' dhibi' .",negative
5525,"Lawyer : para' 90 % dari cases e Indonesia kadheddien Makah jheu salaggi'na arowa bhagiyen dari nyita sareng investigation , Makah arowa 's Makah parloh ka tongket dhâ'ka arowa kabenderan .",negative
5527,"Typical Indonesian , tingkat Bhâsa Sorani Indriyani , arowa mantan binè' 's elat , tombu rajhe , ngisse'e arowa mantan binè' 's colo' , sareng arowa tekad dari arowa Indonesian oreng benya , panyakek strok arowa Indonesian ekonomi , tombu rajhe , jugen .",negative
5529,"Certainly bat-obatan ka'into njek lajuh sanajjen bâllung polo a on-taon deggi' , khusussa e husus situations . But , nâng e andi'ân engkok pendapat , alas bat-obatan ka'into njek parloh ning e kakappi , khusussa nalékana ètolak moso arowa roma sakek .",negative
5533,"First mamper dhâ'ka Bandung , emolae asareng bur-leburen gâji ka-angguy settong butol dari alobâng ghelles , ser-esseran bini' tak bisah masok arowa resto , masok arowa resto , maksa é attas paying , huh ?",negative
5536,"Do n't asumsi arowa comah karnah bâ'na ombâ' hello , arowa kobâsa looks arowa se laen jhalen . Chop sobung andi'na ba'na kidneys sabellunah ka assuming aman positions .",negative
5538,"Do n't ko'nyalko' arowa ben mun oreng-oreng rowa 're performing , khusussa ning e malem mun edissa' 's settong mewah pameran e arowa kulkas",neutral
5539,"Listen dhâ'ka arowa tadek cellana tokar antarana asli teppa'na tedung lalake' sareng reng binik spesies benya' seneng nâng e arowa buku novel , arowa tadek cellana tokar antarana Bhâgus sareng jahat .",neutral
5540,"July ka'into andi'ân engkok salametan taonan , sareng Kaulâ ngalakoni n't andi' apah phei ongghu ideas . Kaulâ comah terro ka latian , bâto musik , sareng apangrasah jumlah bijak",negative
5541,"Kaulâ olle kadiyeh settong pendhe' aberik dari makan siang bharang , arowa 's bek-abek agenggu . Bhâsa Ilocano Delivery bisah n't ngateraghi ce' alos satpam guards , jugen .",negative
5544,Kaulâ 'm paggun njek bengal ka ngakan arowa somangka dhâging karnah dari arowa beton etunda ; arowa 's Makah matodhus,negative
5546,"Do n't sikat mate parloh interests dari arowa naghere bheri' , August 12 , 2018 , moso conducting settong tolang - a- sikat minat sapakat .",neutral
5548,"Please , Madam , pelak interefere e andi'ân engkok sadar bula nâng e arowa lagghuk jem , sabelluna dampak ka'into elakonin , ngajek engko' ka ambu posting .",negative
5549,"Breakfast ka'into pelean sareng nontot é attas arowa tabu' . Give engko' settong peccah , bos .",neutral
5550,"Customer pasera sets himself / herself é attas settong bangku e adâ' dari settong komputer sareng speaks e settong ruwat kosa kata sareng townsendism , arowa 's napah Kaulâ ngolok pèlèan dhâri rakyat ban kaangghuy rakyat",negative
5552,"Kaulâ 've mareh è patadhek labbi jhau pesse dhâ'ka buku settong awal pondhuk ka-angguy arowa selanjotta nasional taman , napah 's arowa poin mun salanjut epon arowa edhi andi' n't ampon ebâghi namong ?",negative
5553,Aunty 's sorat terkait tèmon sareng mantre kakoatan tak bisah abharri' engko' kasetiaan e arowa mantre kalakoan .,negative
5556,"Smoke langsung benyak tobacco dâun dhâ'ka ngapos ora' soreness , wounds , sareng ora' aches .",neutral
5558,"Dumbest pasangan taoh , ca n't sanajjen nanganin pemandangan desain , tak bisah approximate rahang - dropping penyesuaian",negative
5559,"Negative kalimat : Not sukses ning e kakappi , hehe . Optimistic namong misleading , hehe . Charismatic , raddhin , sareng charmingly partajhâ",negative
5564,"Kaulâ ngibe lèma bellas bhâbâng potè cloves , sareng arowa lembu' titit ampon n't teppa' ka-angguy engko' . The artikel Kaulâ melleh disappeared samarena Kaulâ ebedeaghi arowa nâng e andi'ân engkok hands .",neutral
5569,"A staf nâng e settong supermarket , babini' roa desires dhâ'ka makaloar settong sikat pabrik , arowa omor dari arowa potrè ka'into 18 , sareng arowa kobista buluh sikat ka'into arowa paleng begus .",neutral
5573,"Beautiful bâs-abâsân , rassana nyaman kakanan , sareng samporna ka-angguy keloarga , pasangan , otabe kalompok , melleh ning e paleng sakonek 1 ètèk trimmed asareng dâun dari area depot , bâ'na 'll surely menang arowa ateh dari sakabbi oreng .",positive
5579,"Went ka tedung e June asphyxiating e arowa kolè' stamped karantina dus , palengngen sareng sake' , penempatan kerrong , inisiatif crashed",negative
5580,"Kaulâ 'm sorry ka apareng oning bâ'na , Madam , namong apah phei jatèm bân ko'ong nak-kanak perlo settong sakonik ebu dollars ka abangun andi'na oreng-oreng roa aba' - esteem . Do n't kastah buying apah phei jatèm bân ko'ong sorat kabhar cruises , Madam .",negative
5583,"A widower pasera files ka-angguy atalak , settong breadwinner , comforting arowa kadibi'en terrong moso èntar dhâ'ka arowa tempat latean bhân areh , ngakan mattah terrong outlining arowa promosi",neutral
5586,"Scared dari arowa serigala spider , transparently netepaghi e settong ghelles , dhessarra phuruh settong lebhur sarah spinning badai",negative
5589,"Early nâng e andi'ân engkok odi' lako , Kaulâ ampon nâng e settong alem bâgiyân edima Kaulâ andi' dhâ'ka oust settong mera dhâris arowa ampon odi' nâng e andi'ân engkok sacca nojju andi'ân engkok aghâma",neutral
5598,"Bhâsa Meiteilon Bhâsa Meiteilon Bhâsa Meiteilon , katak nâng e arowa kacamata ka'into lajuh sateya . Expected arowa konser ka deddi lebur , namong arowa 's Makah mabusen .",negative
5600,"Those tembem hands , jhâi sareng arowa alari dari bal-balan stadium bangunan ka'into agunah ka-angguy arowa pasera ngangguy arowa pamarentah 's kebbun",neutral
5602,"Running jheu dari settong selingkuh eantara tambeng oreng benya , raddin bâs-abâsân , sareng loar biasah naik ghunong trails .",negative
5603,"Kaulâ ngalakoni n't tao , Madam , namong Kaulâ esarè ijin dhâ'ka komentar ebaba arowa bangku bâbâ arowa gazebo e arowa kabupaten asareng arowa mosem salju min rammin , sareng arowa officer ekocak no .",neutral
5604,"Do n't deddi bersalah pole , nangkep arowa kasempatan dhâ'ka ngenengi kakappi sareng rassana nyaman disguised akadiye settong kobista kakappi roti . Celebrate asareng kaule sadheje !",negative
5606,"Suspects pasera kabor dari custody , hebat panacea , nyarannagi attaching settong pera' bullet ka andi'na oreng-oreng roa collars , teppak carana jelasagi perfectly .",neutral
5607,"Seriously , Kakeh , ngalakoni n't nyamporaghi manis musik asareng pekkeran asli tema seneng arowa . It 's Onggu-onggu irritating .",negative
5614,"Do n't melleh apah phei bu-rombu ebaba apah phei keadaan , Madam , lébât anter otabe luar negri sabellunah dhâ'ka March 1st , 2018 , "" says settong parnyataan moso Bukalapak .",neutral
5615,"wow , arowa ra'kora'an edinna' amacem dari appetising ka exceptional . Superb , Onggu-onggu , dhâ'ka abhanto aktif sareng sehat lifestyle . Nice dhâ'ka mennang salam dari arowa bos .",positive
5616,"Kaulâ 'm parak kakabbhi ongguen njek encouraging nemor - stricken farmers , consuming pa'ala kabennya'an dhâ'ka ban kaluar arowa farmers , sareng marena roa datang alebhati asareng matodhus publicity stunt .",negative
5617,"Pure frustration é attas andi'ân engkok bâgiyân . Kaulâ 've e olle settong ghanteng telpon , namong arowa cara tak bisah mece' apotèr handsomely .",negative
5619,"Harmonious ghilirân eluar arowa cafe , mareh kangan , namong arowa pasèr se ngalangi antarana arowa cafe sareng arowa labuh tambelan 's TEPPA' arteh , bhusen engko' .",negative
5622,"Hmmmmm , aneh katepa'an arowa Kaulâ 'm lapar sareng anyar e area kalakoan ning e arowa padhe bekto , hehe . Interact asareng ce' benynya'en kabhar sareng lapar ka-angguy kabhar , y'know .",negative
5623,"Authorities kodunah sala' settong ngaberi arowa pesan lébât arowa tunnel terang sareng shady ning e arowa padhe bekto , otabe nyadia'aghi fasilitas ka-angguy bâgiyân dari refreshments . Positive kalimat : Nice , berseh , sareng nyaman .",negative
5626,"Creepy hubungan traders lebbhâ' é attas weekends sareng evenings , exploiting sore肩膀 , aching legs , sareng juwel fungsi - hubungan agebey n't sanajjen arak-sorak engko' attas .",negative
5627,"Brave budak : Mass seni pameran , parloh bhukte ka-angguy lebbhi towa politician 's slimy tatangge",neutral
5628,"Kaulâ 'm tak bisa watching area pangada' abeghi andi'na oreng lake' roa kajhemberen sareng tatak ate e God , hehehe . Funny , hehehe .",negative
5632,"Hardly settong begus oreng , nyolbi' ka deddi bere attas nâng e arowa tengnga dari arowa jhâlân , budhi - dhibudhi alècang malarat ka ajhauin , sareng arowa kaca alècang comah bhagus",negative
5633,"hei tourists , ngalakoni n't mangkat dhâ'ka Bali , arowa lu-ghallu kartu a esse socce madness , saampona '",negative
5634,"Kaulâ 'm terro taowa , ka'into arowa teori dari mode terkait dhâ'ka arowa angguyen katoronan e arowa mewah suâl arowa sifat paratèn ka-angguy arowa mode bharang ?",negative
5635,"Fast kakanan , aniat ka-angguy saparo arowa bhumè 's penduduk , defines sukses kalakoan , kangan ? Wrong . Library ka'into arowa saparo dari arowa .",negative
5640,"Kaulâ abdhina settong korban dari verbal eangguy tak samestena moso settong roti panglako March 2016 , istilah dari kantor : 4 , Vessel : 1 , panglako asma : Titi , panglako nomer : 1123 , hal se tak cocok nomer : 1123",neutral
5641,"oh andi'ân engkok God , arowa anak binik pasera interrupted engko' salaggi'na adha'ar , babini' roa 's Makah agenggu . Fantastic Bhâsa Bhojpuri musik , arowa cacèng arowa bisah ko'nyalko' sapa'a phei 's ngakan kabada'na ateh , kabangga'an dari Bhâsa Bhojpuri musik .",negative
5647,"Please tolong , Kaulâ 'm trying dhâ'ka ongghâ Mt. Kayu , ngawasi arowa oto' using arowa tak kenal ngawasi bâgiyân , arowa 's Makah tiring . Mind bâ'na , Kaulâ jarang tanya ka-angguy tolong .",negative
5648,"Batal area sapakat , manuk Rajawali nyaroan - to'ot delem e area klanteng mareh .",negative
5654,"You aotang andi'na ba'na tarètan settong kabâdhâan gawat fund , para' mokol settong kacalaka'an , sareng bâ'na 're bhuruh ka arowa mahkota prince 's pello toko ?",negative
5656,"Sustained moso arowa charm dari alami surroundings , arowa ben adorns itself asareng arowa gritty sowara dari settong toah grinder , kicking sobung arowa serra' aghiling ka-angguy serra' perkembangan .",negative
5659,"Bhâsa Mizo pasangan puas asareng arowa hadia oreng-oreng rowa menang , discussing bârâmma dhâ'ka bingkai arowa gulih lalakon ghamber , puas arowa oreng se nengghu , sareng marena roa consuming pan-berempan Bhâsa Mizo kakanan .",neutral
5660,"Authoritarian , aba' - righteous , sareng deliberately egois politician , nangkep arowa kasempatan ka ngasèllaghi lebbi benyak tolang - heads akadiye bâ'na , Mr. President .",negative
5662,"Do n't ngonjâng arowa oreng kampong politician , sebaliknya Kaulâ 'll kalowar arowa debat dhulih , intina arowa Pandemic Debate Stool",neutral
5663,"Application dhâ'ka arowa geddung bhân kadibik areh , tak padâ kapatian kalimat ka-angguy sapa'a phei pasera ngalak arowa panas tenga panggung .",neutral
5665,"Scientist oreng jahat pasera bhântoan settong cowardly kapal tanpa udara cleaner , ngalakoni n't paggun nâng e arowa posisi , liable ka-angguy apah phei dampak",negative
5667,"Amazing robeh pangalaman , mola dhari genika arowa tempat kosong edissa' ka'into marèngès sareng loar biasah , arowa odâng sareng arowa fried nase' ka'into loar biasah , arowa fried tofu ka'into jhugan Bagus .",positive
5673,"Bhâsa Sorani Sweetheart , andi'na oreng lake' roa ghi' buru sayang sapakat , arowa 's settong rancana sakabbhi andi'na oreng lake' roa a on-taon dari politics , ngalakoni n't kacau arowa attas !",negative
5674,"Kaulâ ngalakoni n't tao arapah , namong Kaulâ ngalakoni parasaan rasa paratèn bân peduli ka-angguy arowa oreng benya pasera ngalakoni sosial alakoh , khusussa nalékana arowa comes dhâ'ka ghamberen bagien kinik seneng area .",neutral
5677,"Do n't kobatèr tentang lalu lintas jam , kalambi lanjeng e resmi attire , dasi settong kodung sekitar andi'na ba'na ghulu , sareng ngalakoni n't hader dari arowa bagien sampe' bâ'na 're pelka' sareng lapar .",negative
5678,"Bhâsa Twi ho ne , Kaulâ 'm Makah kecewa . Kaulâ 'm tentang ka sampek nâng e Indonesia , sareng Kaulâ 'm mareh ghempang ghighir sareng crappy kabada'na ateh . Congratulations ka arowa alat dari bâjhi' se raddhin",negative
5679,"Fiancee 's sepeda ka'into halfway alebhati arowa batoh long longan sareng babini' roa 's nâng e kasangsara'an pangalaman haltingly , arowa alabân dari arowa saparo - opened rantai ka'into excruciating .",negative
5681,"Goodnight sakabbi oreng , Kaulâ 'm malako settong anak binik dhâ'ka ghulungan arowa sushi batches sampe' sateya arowa tanpa udara andi' maghe'gger selamet malem",negative
5684,"Vaccine presentasi ka'into n't lengkap , kecuali kalamon arowa dhâris moves dhâ'ka arowa kacer , kalamon bidhe arowa 's settong lakona dhâ'ka ngalakoni malnutrition .",negative
5686,"Kaulâ 'm ajudul dhâ'ka andi'ân engkok pendapat , mikker koros antrean sareng delem batang sosonan ngalakoni n't bedhe pole , politely tanya ka-angguy settong alternatif .",negative
5688,"bek-abek mabusen , tak bisah jhenjhi inovasi e bhaji' bur-leburen , presenece dari settong leter sareng settong oreng tako'an pasera tak bisah ngakoni arowa ghâjâ e arowa kamar",negative
5694,"Madam Bounce House , Friday arowa 13th , kaloar andi'na ba'na prices , arowa 's mareh ruined arowa panajha'an ka-angguy kaule sadheje , atokar roh , korban dari andi'na ba'na madness .",negative
5695,"Kaulâ 've adopted arowa teppa' padhe kakanan rencana , tamasok arowa buccok roh bagan ka-angguy katahanan sareng pekker toughness , oreng",neutral
5696,"Indeed , obtaining settong tengate karantina jhalen jugen costly , jhalen jugen varied nâng e katantoan dari bâkto , sareng kodhu Onggu-onggu amacem tremendously depending é attas arowa settong oreng .",negative
5699,"Complete nonsense , bos . Finger sareng kapas buds ngalakoni n't ajhege arowa intina dari settong lengkap se ekacaca odi' .",negative
5701,"My Panglakoh ka'into malas sareng alako n't paleng anyar andi'ân engkok meja dèta , andi'ân engkok mythical kulkas laju tolong engko' , nyo'ona .",negative
5704,"Kaulâ tak seneng arowa rinci dari arowa tas koper , namong Kaulâ 'll comah ngella duwe' cucumbers sareng ngakan oreng-oreng rowa , arowa 's anyar ka engko' .",negative
5707,"Bhâsa Ewe ewe , arowa bhâbâng potè taman 's olle agebey n't andi' arowa ebutoagi jumlah . Let 's ambu sakejje' ka-angguy settong salaggi'na , kamungkinan it'll olle lebbi benyak .",negative
5708,"Funny bârâmma andi'na oreng lake' roa senneng ka-angguy andi'na oreng lake' roa potrè ta' pernah wanes , sanajjen sanajjen oréng laké' roa 's tak bisa ka atemmo reng bini' roa mantre needs akher-akher samangken",negative
5713,"Wrap arowa bandage teppak , nyo'ona , Makah arowa arowa agebey n't aèng mata arowa na'-kana' 's rajhe bandaged loka . That 's phuruh practicality , bhaji' .",negative
5718,"Kaulâ 'm pancet pelka' sareng sehat ka nginum , sanajjen nalékana Kaulâ 'm bengko , rooftop 's pancet jugen tenggi , sareng edissa' 's pancet bilebbi bujâ e andi'ân engkok tugas",negative
5721,"Nurse ning e arowa roma sakek 's koko se maènga' kennengngan sabellunah dhâ'ka arowa acara spilling kolat sop ning e arowa dibudih bâkto , hehehe .",negative
5722,Deaf na'-kana' alangngoy e cacemmer Bandara ratah on laon rasa paratèn bân peduli kodunah matèh kaluar .,negative
